 Dual grid iteration #           0
 phi before 1 Gauss-Seidel on mesh with M =           16
 i, j, phi
          13           3  0.26172479972303170     
          14           3  0.59361983490387438     
          15           3  0.37168141267681171     
          16           3 -0.37997130291951703     
          17           3 -0.37997130291951703     
           0           4 -0.13869084118938302     
           1           4 -0.13869084118938302     
           2           4  0.18767439877303346     
           3           4  0.28793614319263289     
           4           4  0.10225213617985254     
           5           4  -3.5829708936739785E-002
           6           4  -9.5275585040323879E-002
           7           4 -0.20738094238717988     
           8           4 -0.14892589948854273     
           9           4 -0.30099106857293639     
          10           4 -0.26822821137064051     
          11           4 -0.21053828232051822     
